,Time,TimeInterval,StatisticItem,StatisticScope,StatisticParam,StatisticValue,MeasureUnit
1,20130411000000,100,SrcIpEntropy,allnet,allnet,1.2736084819403782e-05,num
2,20130411000100,100,SrcIpEntropy,allnet,allnet,1.143166413854046e-05,num
3,20130411000200,100,SrcIpEntropy,allnet,allnet,1.3291725684503078e-05,num
4,20130411000300,100,SrcIpEntropy,allnet,allnet,1.7116931391232426e-05,num
5,20130411000400,100,SrcIpEntropy,allnet,allnet,2.0353771144916586e-05,num
6,20130411000500,100,SrcIpEntropy,allnet,allnet,2.9869493222821246e-05,num
7,20130411000600,100,SrcIpEntropy,allnet,allnet,4.2792367499940364e-05,num
8,20130411000700,100,SrcIpEntropy,allnet,allnet,2.6081446746775217e-05,num
9,20130411000800,100,SrcIpEntropy,allnet,allnet,6.794840701331776e-05,num
10,20130411000900,100,SrcIpEntropy,allnet,allnet,8.452845652691249e-05,num
11,20130411001000,100,SrcIpEntropy,allnet,allnet,3.0998919781937155e-05,num
12,20130411001100,100,SrcIpEntropy,allnet,allnet,2.8585624047442578e-05,num
13,20130411001200,100,SrcIpEntropy,allnet,allnet,2.6830302874680657e-05,num
14,20130411001300,100,SrcIpEntropy,allnet,allnet,2.4892109800079105e-05,num
15,20130411001400,100,SrcIpEntropy,allnet,allnet,2.4966088271559673e-05,num
16,20130411001500,100,SrcIpEntropy,allnet,allnet,3.105073558379046e-05,num
17,20130411001600,100,SrcIpEntropy,allnet,allnet,2.27334670392098e-05,num
18,20130411001700,100,SrcIpEntropy,allnet,allnet,7.21645816235302e-05,num
19,20130411001800,100,SrcIpEntropy,allnet,allnet,3.944715315447626e-05,num
20,20130411001900,100,SrcIpEntropy,allnet,allnet,4.691943713821274e-05,num
21,20130411002000,100,SrcIpEntropy,allnet,allnet,5.8290273768242376e-05,num
22,20130411002100,100,SrcIpEntropy,allnet,allnet,4.269514674143808e-05,num
23,20130411002200,100,SrcIpEntropy,allnet,allnet,4.3260111218320295e-05,num
24,20130411002300,100,SrcIpEntropy,allnet,allnet,3.973815488647365e-05,num
25,20130411002400,100,SrcIpEntropy,allnet,allnet,6.821476987512682e-05,num
26,20130411002500,100,SrcIpEntropy,allnet,allnet,2.526861326675231e-05,num
27,20130411002600,100,SrcIpEntropy,allnet,allnet,6.575101840055441e-05,num
28,20130411002700,100,SrcIpEntropy,allnet,allnet,2.6873062117587727e-05,num
29,20130411002800,100,SrcIpEntropy,allnet,allnet,3.3453094290642094e-05,num
30,20130411002900,100,SrcIpEntropy,allnet,allnet,3.215363713924831e-05,num
31,20130411003000,100,SrcIpEntropy,allnet,allnet,2.9959061922034316e-05,num
32,20130411003100,100,SrcIpEntropy,allnet,allnet,8.73546361782013e-05,num
33,20130411003200,100,SrcIpEntropy,allnet,allnet,5.7319182352966926e-05,num
34,20130411003300,100,SrcIpEntropy,allnet,allnet,6.24756457134735e-05,num
35,20130411003400,100,SrcIpEntropy,allnet,allnet,3.346555121039979e-05,num
36,20130411003500,100,SrcIpEntropy,allnet,allnet,2.6466047050892733e-05,num
37,20130411003600,100,SrcIpEntropy,allnet,allnet,3.070601151630357e-05,num
38,20130411003700,100,SrcIpEntropy,allnet,allnet,5.33202462676226e-05,num
39,20130411003800,100,SrcIpEntropy,allnet,allnet,6.470112413397304e-05,num
40,20130411003900,100,SrcIpEntropy,allnet,allnet,6.076157190563241e-05,num
41,20130411004000,100,SrcIpEntropy,allnet,allnet,2.737361978475324e-05,num
42,20130411004100,100,SrcIpEntropy,allnet,allnet,4.173354584614289e-05,num
43,20130411004200,100,SrcIpEntropy,allnet,allnet,3.2727925227913456e-05,num
44,20130411004300,100,SrcIpEntropy,allnet,allnet,3.1489989628242536e-05,num
45,20130411004400,100,SrcIpEntropy,allnet,allnet,3.312811350804606e-05,num
46,20130411004500,100,SrcIpEntropy,allnet,allnet,5.197838301877952e-05,num
47,20130411004600,100,SrcIpEntropy,allnet,allnet,8.164845326715204e-05,num
