,Time,TimeInterval,StatisticItem,StatisticScope,StatisticParam,StatisticValue,MeasureUnit
1,20130413000000,100,SrcIpEntropy,allnet,allnet,0.0009623544310694271,num
2,20130413000100,100,SrcIpEntropy,allnet,allnet,0.00046296353007966977,num
3,20130413000200,100,SrcIpEntropy,allnet,allnet,8.671837177792631e-05,num
4,20130413000300,100,SrcIpEntropy,allnet,allnet,0.00013007755766688945,num
5,20130413000400,100,SrcIpEntropy,allnet,allnet,0.0004955001390776062,num
6,20130413000500,100,SrcIpEntropy,allnet,allnet,0.0028799099650352687,num
7,20130413000600,100,SrcIpEntropy,allnet,allnet,0.001031062677903801,num
8,20130413000700,100,SrcIpEntropy,allnet,allnet,0.00021201703772915842,num
9,20130413000800,100,SrcIpEntropy,allnet,allnet,0.0016037234053280175,num
10,20130413000900,100,SrcIpEntropy,allnet,allnet,0.0027241341859749212,num
11,20130413001000,100,SrcIpEntropy,allnet,allnet,0.0010977498498074328,num
12,20130413001100,100,SrcIpEntropy,allnet,allnet,0.0010406204613351156,num
13,20130413001200,100,SrcIpEntropy,allnet,allnet,0.001859099628946139,num
14,20130413001300,100,SrcIpEntropy,allnet,allnet,0.0021923793749548818,num
15,20130413001400,100,SrcIpEntropy,allnet,allnet,0.0016411707543740885,num
16,20130413001500,100,SrcIpEntropy,allnet,allnet,0.0013106825205482556,num
17,20130413001600,100,SrcIpEntropy,allnet,allnet,0.0010696429720771067,num
18,20130413001700,100,SrcIpEntropy,allnet,allnet,0.0013838242611629752,num
19,20130413001800,100,SrcIpEntropy,allnet,allnet,0.0021650981237242516,num
20,20130413001900,100,SrcIpEntropy,allnet,allnet,0.001185383854597024,num
21,20130413002000,100,SrcIpEntropy,allnet,allnet,0.0007804653460013368,num
22,20130413002100,100,SrcIpEntropy,allnet,allnet,0.002025525285929858,num
23,20130413002200,100,SrcIpEntropy,allnet,allnet,0.0028990639528559767,num
24,20130413002300,100,SrcIpEntropy,allnet,allnet,0.0006889680825077532,num
25,20130413002400,100,SrcIpEntropy,allnet,allnet,0.0014021797840418392,num
26,20130413002500,100,SrcIpEntropy,allnet,allnet,0.0017162505358135547,num
27,20130413002600,100,SrcIpEntropy,allnet,allnet,0.00235167301478391,num
28,20130413002700,100,SrcIpEntropy,allnet,allnet,0.001398582811801044,num
29,20130413002800,100,SrcIpEntropy,allnet,allnet,0.0014805117384737658,num
30,20130413002900,100,SrcIpEntropy,allnet,allnet,0.001691706570565656,num
31,20130413003000,100,SrcIpEntropy,allnet,allnet,0.003402245033146304,num
32,20130413003100,100,SrcIpEntropy,allnet,allnet,0.0013133744131669331,num
33,20130413003200,100,SrcIpEntropy,allnet,allnet,0.0007951511815963559,num
34,20130413003300,100,SrcIpEntropy,allnet,allnet,0.002109175101432901,num
35,20130413003400,100,SrcIpEntropy,allnet,allnet,0.0022160288139702103,num
36,20130413003500,100,SrcIpEntropy,allnet,allnet,0.0011809541233294136,num
37,20130413003600,100,SrcIpEntropy,allnet,allnet,0.0014979340798353773,num
38,20130413003700,100,SrcIpEntropy,allnet,allnet,0.0018935059249254847,num
39,20130413003800,100,SrcIpEntropy,allnet,allnet,0.002629333739911898,num
40,20130413003900,100,SrcIpEntropy,allnet,allnet,0.0012221603859551586,num
41,20130413004000,100,SrcIpEntropy,allnet,allnet,0.0011659191272863473,num
42,20130413004100,100,SrcIpEntropy,allnet,allnet,0.0019763056672227274,num
43,20130413004200,100,SrcIpEntropy,allnet,allnet,0.0029345416463291566,num
44,20130413004300,100,SrcIpEntropy,allnet,allnet,0.0010071682193255143,num
45,20130413004400,100,SrcIpEntropy,allnet,allnet,0.0012750773552754366,num
46,20130413004500,100,SrcIpEntropy,allnet,allnet,0.001804662133092499,num
47,20130413004600,100,SrcIpEntropy,allnet,allnet,0.0025200438678295617,num
48,20130413004700,100,SrcIpEntropy,allnet,allnet,0.0009829246002991804,num
49,20130413004800,100,SrcIpEntropy,allnet,allnet,0.0011701315464383868,num
50,20130413004900,100,SrcIpEntropy,allnet,allnet,0.0025519968943241243,num
51,20130413005000,100,SrcIpEntropy,allnet,allnet,0.001541815125140043,num
52,20130413005100,100,SrcIpEntropy,allnet,allnet,0.0013842355832645247,num
