,Time,TimeInterval,StatisticItem,StatisticScope,StatisticParam,StatisticValue,MeasureUnit
1,20130413000000,100,StaBytes,allnet,allnet,11068,num
2,20130413000100,100,StaBytes,allnet,allnet,1505,num
3,20130413000200,100,StaBytes,allnet,allnet,3678,num
4,20130413000300,100,StaBytes,allnet,allnet,11736,num
5,20130413000400,100,StaBytes,allnet,allnet,10311,num
6,20130413000500,100,StaBytes,allnet,allnet,105670,num
7,20130413000600,100,StaBytes,allnet,allnet,42155,num
8,20130413000700,100,StaBytes,allnet,allnet,3100,num
9,20130413000800,100,StaBytes,allnet,allnet,52930,num
10,20130413000900,100,StaBytes,allnet,allnet,102800,num
11,20130413001000,100,StaBytes,allnet,allnet,34486,num
12,20130413001100,100,StaBytes,allnet,allnet,23982,num
13,20130413001200,100,StaBytes,allnet,allnet,59929,num
14,20130413001300,100,StaBytes,allnet,allnet,71811,num
15,20130413001400,100,StaBytes,allnet,allnet,43947,num
16,20130413001500,100,StaBytes,allnet,allnet,57120,num
17,20130413001600,100,StaBytes,allnet,allnet,46072,num
18,20130413001700,100,StaBytes,allnet,allnet,47108,num
19,20130413001800,100,StaBytes,allnet,allnet,68880,num
20,20130413001900,100,StaBytes,allnet,allnet,48414,num
21,20130413002000,100,StaBytes,allnet,allnet,31270,num
22,20130413002100,100,StaBytes,allnet,allnet,73267,num
23,20130413002200,100,StaBytes,allnet,allnet,94843,num
24,20130413002300,100,StaBytes,allnet,allnet,25945,num
25,20130413002400,100,StaBytes,allnet,allnet,56339,num
26,20130413002500,100,StaBytes,allnet,allnet,50449,num
27,20130413002600,100,StaBytes,allnet,allnet,69417,num
28,20130413002700,100,StaBytes,allnet,allnet,56705,num
29,20130413002800,100,StaBytes,allnet,allnet,43411,num
30,20130413002900,100,StaBytes,allnet,allnet,39152,num
31,20130413003000,100,StaBytes,allnet,allnet,119823,num
32,20130413003100,100,StaBytes,allnet,allnet,56229,num
33,20130413003200,100,StaBytes,allnet,allnet,31940,num
34,20130413003300,100,StaBytes,allnet,allnet,86152,num
35,20130413003400,100,StaBytes,allnet,allnet,67738,num
36,20130413003500,100,StaBytes,allnet,allnet,44181,num
37,20130413003600,100,StaBytes,allnet,allnet,61950,num
38,20130413003700,100,StaBytes,allnet,allnet,54418,num
39,20130413003800,100,StaBytes,allnet,allnet,106335,num
40,20130413003900,100,StaBytes,allnet,allnet,44958,num
41,20130413004000,100,StaBytes,allnet,allnet,46309,num
42,20130413004100,100,StaBytes,allnet,allnet,71075,num
43,20130413004200,100,StaBytes,allnet,allnet,104438,num
44,20130413004300,100,StaBytes,allnet,allnet,41696,num
45,20130413004400,100,StaBytes,allnet,allnet,53919,num
46,20130413004500,100,StaBytes,allnet,allnet,46425,num
47,20130413004600,100,StaBytes,allnet,allnet,86870,num
48,20130413004700,100,StaBytes,allnet,allnet,35026,num
49,20130413004800,100,StaBytes,allnet,allnet,53580,num
50,20130413004900,100,StaBytes,allnet,allnet,92606,num
51,20130413005000,100,StaBytes,allnet,allnet,55942,num
52,20130413005100,100,StaBytes,allnet,allnet,61280,num
53,20130413005200,100,StaBytes,allnet,allnet,38564,num
54,20130413005300,100,StaBytes,allnet,allnet,102321,num
55,20130413005400,100,StaBytes,allnet,allnet,84479,num
56,20130413005500,100,StaBytes,allnet,allnet,27305,num
57,20130413005600,100,StaBytes,allnet,allnet,68679,num
58,20130413005700,100,StaBytes,allnet,allnet,99434,num
59,20130413005800,100,StaBytes,allnet,allnet,74695,num
60,20130413005900,100,StaBytes,allnet,allnet,43052,num
61,20130413010000,100,StaBytes,allnet,allnet,58436,num
62,20130413010100,100,StaBytes,allnet,allnet,116097,num
63,20130413010200,100,StaBytes,allnet,allnet,47950,num
64,20130413010300,100,StaBytes,allnet,allnet,64581,num
65,20130413010400,100,StaBytes,allnet,allnet,66519,num
66,20130413010500,100,StaBytes,allnet,allnet,109625,num
67,20130413010600,100,StaBytes,allnet,allnet,61173,num
68,20130413010700,100,StaBytes,allnet,allnet,32836,num
69,20130413010800,100,StaBytes,allnet,allnet,70954,num
70,20130413010900,100,StaBytes,allnet,allnet,64538,num
71,20130413011000,100,StaBytes,allnet,allnet,73481,num
72,20130413011100,100,StaBytes,allnet,allnet,51678,num
73,20130413011200,100,StaBytes,allnet,allnet,50342,num
74,20130413011300,100,StaBytes,allnet,allnet,72227,num
75,20130413011400,100,StaBytes,allnet,allnet,52521,num
76,20130413011500,100,StaBytes,allnet,allnet,55491,num
77,20130413011600,100,StaBytes,allnet,allnet,102761,num
78,20130413011700,100,StaBytes,allnet,allnet,65318,num
79,20130413011800,100,StaBytes,allnet,allnet,50478,num
80,20130413011900,100,StaBytes,allnet,allnet,66813,num
81,20130413012000,100,StaBytes,allnet,allnet,97938,num
82,20130413012100,100,StaBytes,allnet,allnet,58410,num
83,20130413012200,100,StaBytes,allnet,allnet,51441,num
84,20130413012300,100,StaBytes,allnet,allnet,92020,num
85,20130413012400,100,StaBytes,allnet,allnet,72224,num
86,20130413012500,100,StaBytes,allnet,allnet,46047,num
87,20130413012600,100,StaBytes,allnet,allnet,65636,num
88,20130413012700,100,StaBytes,allnet,allnet,98138,num
89,20130413012800,100,StaBytes,allnet,allnet,65020,num
90,20130413012900,100,StaBytes,allnet,allnet,42366,num
91,20130413013000,100,StaBytes,allnet,allnet,104530,num
92,20130413013100,100,StaBytes,allnet,allnet,81979,num
93,20130413013200,100,StaBytes,allnet,allnet,65470,num
94,20130413013300,100,StaBytes,allnet,allnet,57041,num
95,20130413013400,100,StaBytes,allnet,allnet,90530,num
96,20130413013500,100,StaBytes,allnet,allnet,46957,num
97,20130413013600,100,StaBytes,allnet,allnet,47330,num
98,20130413013700,100,StaBytes,allnet,allnet,74735,num
99,20130413013800,100,StaBytes,allnet,allnet,63875,num
100,20130413013900,100,StaBytes,allnet,allnet,44004,num
101,20130413014000,100,StaBytes,allnet,allnet,64521,num
102,20130413014100,100,StaBytes,allnet,allnet,100963,num
103,20130413014200,100,StaBytes,allnet,allnet,46366,num
104,20130413014300,100,StaBytes,allnet,allnet,50880,num
105,20130413014400,100,StaBytes,allnet,allnet,85835,num
106,20130413014500,100,StaBytes,allnet,allnet,57324,num
107,20130413014600,100,StaBytes,allnet,allnet,54249,num
108,20130413014700,100,StaBytes,allnet,allnet,77177,num
109,20130413014800,100,StaBytes,allnet,allnet,63912,num
110,20130413014900,100,StaBytes,allnet,allnet,51267,num
111,20130413015000,100,StaBytes,allnet,allnet,67262,num
112,20130413015100,100,StaBytes,allnet,allnet,84954,num
113,20130413015200,100,StaBytes,allnet,allnet,48427,num
114,20130413015300,100,StaBytes,allnet,allnet,46200,num
115,20130413015400,100,StaBytes,allnet,allnet,48999,num
116,20130413015500,100,StaBytes,allnet,allnet,58280,num
117,20130413015600,100,StaBytes,allnet,allnet,39913,num
118,20130413015700,100,StaBytes,allnet,allnet,49129,num
119,20130413015800,100,StaBytes,allnet,allnet,38273,num
120,20130413015900,100,StaBytes,allnet,allnet,71119,num
121,20130413020000,100,StaBytes,allnet,allnet,76078,num
122,20130413020100,100,StaBytes,allnet,allnet,58311,num
123,20130413020200,100,StaBytes,allnet,allnet,73227,num
124,20130413020300,100,StaBytes,allnet,allnet,37694,num
125,20130413020400,100,StaBytes,allnet,allnet,95342,num
126,20130413020500,100,StaBytes,allnet,allnet,61891,num
127,20130413020600,100,StaBytes,allnet,allnet,54933,num
128,20130413020700,100,StaBytes,allnet,allnet,55614,num
129,20130413020800,100,StaBytes,allnet,allnet,60631,num
130,20130413020900,100,StaBytes,allnet,allnet,39181,num
