,Time,TimeInterval,StatisticItem,StatisticScope,StatisticParam,StatisticValue,MeasureUnit
1,20130410000000,100,SrcTotalBytes,allnet,allnet,,num
2,20130410000100,100,SrcTotalBytes,allnet,allnet,,num
3,20130410000200,100,SrcTotalBytes,allnet,allnet,,num
4,20130410000300,100,SrcTotalBytes,allnet,allnet,,num
5,20130410000400,100,SrcTotalBytes,allnet,allnet,,num
6,20130410000500,100,SrcTotalBytes,allnet,allnet,,num
7,20130410000600,100,SrcTotalBytes,allnet,allnet,,num
8,20130410000700,100,SrcTotalBytes,allnet,allnet,,num
9,20130410000800,100,SrcTotalBytes,allnet,allnet,,num
10,20130410000900,100,SrcTotalBytes,allnet,allnet,,num
11,20130410001000,100,SrcTotalBytes,allnet,allnet,,num
12,20130410001100,100,SrcTotalBytes,allnet,allnet,,num
13,20130410001200,100,SrcTotalBytes,allnet,allnet,,num
14,20130410001300,100,SrcTotalBytes,allnet,allnet,,num
15,20130410001400,100,SrcTotalBytes,allnet,allnet,,num
16,20130410001500,100,SrcTotalBytes,allnet,allnet,,num
17,20130410001600,100,SrcTotalBytes,allnet,allnet,,num
18,20130410001700,100,SrcTotalBytes,allnet,allnet,,num
19,20130410001800,100,SrcTotalBytes,allnet,allnet,,num
20,20130410001900,100,SrcTotalBytes,allnet,allnet,,num
21,20130410002000,100,SrcTotalBytes,allnet,allnet,,num
22,20130410002100,100,SrcTotalBytes,allnet,allnet,,num
23,20130410002200,100,SrcTotalBytes,allnet,allnet,,num
24,20130410002300,100,SrcTotalBytes,allnet,allnet,,num
25,20130410002400,100,SrcTotalBytes,allnet,allnet,,num
26,20130410002500,100,SrcTotalBytes,allnet,allnet,,num
27,20130410002600,100,SrcTotalBytes,allnet,allnet,,num
28,20130410002700,100,SrcTotalBytes,allnet,allnet,,num
29,20130410002800,100,SrcTotalBytes,allnet,allnet,,num
30,20130410002900,100,SrcTotalBytes,allnet,allnet,,num
31,20130410003000,100,SrcTotalBytes,allnet,allnet,,num
32,20130410003100,100,SrcTotalBytes,allnet,allnet,,num
33,20130410003200,100,SrcTotalBytes,allnet,allnet,,num
34,20130410003300,100,SrcTotalBytes,allnet,allnet,,num
35,20130410003400,100,SrcTotalBytes,allnet,allnet,,num
36,20130410003500,100,SrcTotalBytes,allnet,allnet,,num
37,20130410003600,100,SrcTotalBytes,allnet,allnet,,num
38,20130410003700,100,SrcTotalBytes,allnet,allnet,,num
39,20130410003800,100,SrcTotalBytes,allnet,allnet,,num
40,20130410003900,100,SrcTotalBytes,allnet,allnet,,num
41,20130410004000,100,SrcTotalBytes,allnet,allnet,,num
42,20130410004100,100,SrcTotalBytes,allnet,allnet,,num
43,20130410004200,100,SrcTotalBytes,allnet,allnet,,num
44,20130410004300,100,SrcTotalBytes,allnet,allnet,,num
45,20130410004400,100,SrcTotalBytes,allnet,allnet,,num
46,20130410004500,100,SrcTotalBytes,allnet,allnet,,num
47,20130410004600,100,SrcTotalBytes,allnet,allnet,,num
48,20130410004700,100,SrcTotalBytes,allnet,allnet,,num
49,20130410004800,100,SrcTotalBytes,allnet,allnet,,num
50,20130410004900,100,SrcTotalBytes,allnet,allnet,,num
51,20130410005000,100,SrcTotalBytes,allnet,allnet,,num
52,20130410005100,100,SrcTotalBytes,allnet,allnet,,num
53,20130410005200,100,SrcTotalBytes,allnet,allnet,,num
54,20130410005300,100,SrcTotalBytes,allnet,allnet,,num
55,20130410005400,100,SrcTotalBytes,allnet,allnet,,num
56,20130410005500,100,SrcTotalBytes,allnet,allnet,,num
57,20130410005600,100,SrcTotalBytes,allnet,allnet,,num
58,20130410005700,100,SrcTotalBytes,allnet,allnet,,num
59,20130410005800,100,SrcTotalBytes,allnet,allnet,,num
60,20130410005900,100,SrcTotalBytes,allnet,allnet,,num
61,20130410010000,100,SrcTotalBytes,allnet,allnet,,num
62,20130410010100,100,SrcTotalBytes,allnet,allnet,,num
63,20130410010200,100,SrcTotalBytes,allnet,allnet,,num
64,20130410010300,100,SrcTotalBytes,allnet,allnet,,num
65,20130410010400,100,SrcTotalBytes,allnet,allnet,,num
66,20130410010500,100,SrcTotalBytes,allnet,allnet,,num
67,20130410010600,100,SrcTotalBytes,allnet,allnet,,num
68,20130410010700,100,SrcTotalBytes,allnet,allnet,,num
69,20130410010800,100,SrcTotalBytes,allnet,allnet,,num
70,20130410010900,100,SrcTotalBytes,allnet,allnet,,num
71,20130410011000,100,SrcTotalBytes,allnet,allnet,,num
72,20130410011100,100,SrcTotalBytes,allnet,allnet,,num
73,20130410011200,100,SrcTotalBytes,allnet,allnet,,num
74,20130410011300,100,SrcTotalBytes,allnet,allnet,,num
75,20130410011400,100,SrcTotalBytes,allnet,allnet,,num
76,20130410011500,100,SrcTotalBytes,allnet,allnet,,num
77,20130410011600,100,SrcTotalBytes,allnet,allnet,,num
78,20130410011700,100,SrcTotalBytes,allnet,allnet,,num
79,20130410011800,100,SrcTotalBytes,allnet,allnet,,num
80,20130410011900,100,SrcTotalBytes,allnet,allnet,,num
81,20130410012000,100,SrcTotalBytes,allnet,allnet,,num
82,20130410012100,100,SrcTotalBytes,allnet,allnet,,num
83,20130410012200,100,SrcTotalBytes,allnet,allnet,,num
84,20130410012300,100,SrcTotalBytes,allnet,allnet,,num
85,20130410012400,100,SrcTotalBytes,allnet,allnet,,num
86,20130410012500,100,SrcTotalBytes,allnet,allnet,,num
87,20130410012600,100,SrcTotalBytes,allnet,allnet,,num
88,20130410012700,100,SrcTotalBytes,allnet,allnet,,num
89,20130410012800,100,SrcTotalBytes,allnet,allnet,,num
90,20130410012900,100,SrcTotalBytes,allnet,allnet,,num
91,20130410013000,100,SrcTotalBytes,allnet,allnet,,num
92,20130410013100,100,SrcTotalBytes,allnet,allnet,,num
93,20130410013200,100,SrcTotalBytes,allnet,allnet,,num
94,20130410013300,100,SrcTotalBytes,allnet,allnet,,num
95,20130410013400,100,SrcTotalBytes,allnet,allnet,,num
96,20130410013500,100,SrcTotalBytes,allnet,allnet,,num
97,20130410013600,100,SrcTotalBytes,allnet,allnet,,num
98,20130410013700,100,SrcTotalBytes,allnet,allnet,,num
99,20130410013800,100,SrcTotalBytes,allnet,allnet,,num
100,20130410013900,100,SrcTotalBytes,allnet,allnet,,num
101,20130410014000,100,SrcTotalBytes,allnet,allnet,,num
