,Time,TimeInterval,StatisticItem,StatisticScope,StatisticParam,StatisticValue,MeasureUnit
1,20130413000000,100,SrcTotalBytes,allnet,allnet,461.1666666666667,num
2,20130413000100,100,SrcTotalBytes,allnet,allnet,125.41666666666667,num
3,20130413000200,100,SrcTotalBytes,allnet,allnet,1839.0,num
4,20130413000300,100,SrcTotalBytes,allnet,allnet,3912.0,num
5,20130413000400,100,SrcTotalBytes,allnet,allnet,793.1538461538462,num
6,20130413000500,100,SrcTotalBytes,allnet,allnet,1467.638888888889,num
7,20130413000600,100,SrcTotalBytes,allnet,allnet,1756.4583333333333,num
8,20130413000700,100,SrcTotalBytes,allnet,allnet,620.0,num
9,20130413000800,100,SrcTotalBytes,allnet,allnet,1357.179487179487,num
10,20130413000900,100,SrcTotalBytes,allnet,allnet,1489.855072463768,num
11,20130413001000,100,SrcTotalBytes,allnet,allnet,1277.2592592592594,num
12,20130413001100,100,SrcTotalBytes,allnet,allnet,999.25,num
13,20130413001200,100,SrcTotalBytes,allnet,allnet,1331.7555555555555,num
14,20130413001300,100,SrcTotalBytes,allnet,allnet,1329.8333333333333,num
15,20130413001400,100,SrcTotalBytes,allnet,allnet,998.7954545454545,num
16,20130413001500,100,SrcTotalBytes,allnet,allnet,1842.5806451612902,num
17,20130413001600,100,SrcTotalBytes,allnet,allnet,1842.88,num
18,20130413001700,100,SrcTotalBytes,allnet,allnet,1345.942857142857,num
19,20130413001800,100,SrcTotalBytes,allnet,allnet,1252.3636363636363,num
20,20130413001900,100,SrcTotalBytes,allnet,allnet,1729.0714285714287,num
21,20130413002000,100,SrcTotalBytes,allnet,allnet,1737.2222222222222,num
22,20130413002100,100,SrcTotalBytes,allnet,allnet,1465.34,num
23,20130413002200,100,SrcTotalBytes,allnet,allnet,1247.9342105263158,num
24,20130413002300,100,SrcTotalBytes,allnet,allnet,1621.5625,num
25,20130413002400,100,SrcTotalBytes,allnet,allnet,1707.2424242424242,num
