,Time,TimeInterval,StatisticItem,StatisticScope,StatisticParam,StatisticValue,MeasureUnit
1,20130413000000,100,SrcPacketCount,allnet,allnet,2.8333333333333335,num
2,20130413000100,100,SrcPacketCount,allnet,allnet,1.0833333333333333,num
3,20130413000200,100,SrcPacketCount,allnet,allnet,20.0,num
4,20130413000300,100,SrcPacketCount,allnet,allnet,43.333333333333336,num
5,20130413000400,100,SrcPacketCount,allnet,allnet,8.076923076923077,num
6,20130413000500,100,SrcPacketCount,allnet,allnet,13.347222222222221,num
7,20130413000600,100,SrcPacketCount,allnet,allnet,10.166666666666666,num
8,20130413000700,100,SrcPacketCount,allnet,allnet,4.6,num
9,20130413000800,100,SrcPacketCount,allnet,allnet,8.948717948717949,num
10,20130413000900,100,SrcPacketCount,allnet,allnet,15.376811594202898,num
11,20130413001000,100,SrcPacketCount,allnet,allnet,10.925925925925926,num
12,20130413001100,100,SrcPacketCount,allnet,allnet,6.041666666666667,num
13,20130413001200,100,SrcPacketCount,allnet,allnet,8.733333333333333,num
14,20130413001300,100,SrcPacketCount,allnet,allnet,13.592592592592593,num
15,20130413001400,100,SrcPacketCount,allnet,allnet,12.477272727272727,num
16,20130413001500,100,SrcPacketCount,allnet,allnet,10.67741935483871,num
17,20130413001600,100,SrcPacketCount,allnet,allnet,10.76,num
18,20130413001700,100,SrcPacketCount,allnet,allnet,19.114285714285714,num
19,20130413001800,100,SrcPacketCount,allnet,allnet,10.2,num
20,20130413001900,100,SrcPacketCount,allnet,allnet,10.142857142857142,num
21,20130413002000,100,SrcPacketCount,allnet,allnet,12.5,num
22,20130413002100,100,SrcPacketCount,allnet,allnet,12.4,num
23,20130413002200,100,SrcPacketCount,allnet,allnet,13.25,num
24,20130413002300,100,SrcPacketCount,allnet,allnet,11.5,num
25,20130413002400,100,SrcPacketCount,allnet,allnet,9.878787878787879,num
26,20130413002500,100,SrcPacketCount,allnet,allnet,8.952380952380953,num
27,20130413002600,100,SrcPacketCount,allnet,allnet,13.435483870967742,num
28,20130413002700,100,SrcPacketCount,allnet,allnet,10.911764705882353,num
29,20130413002800,100,SrcPacketCount,allnet,allnet,7.428571428571429,num
30,20130413002900,100,SrcPacketCount,allnet,allnet,7.536585365853658,num
