,Time,TimeInterval,StatisticItem,StatisticScope,StatisticParam,StatisticValue,MeasureUnit
1,20130412000000,100,SrcPacketCount,allnet,allnet,4.635294117647059,num
2,20130412000100,100,SrcPacketCount,allnet,allnet,4.706521739130435,num
3,20130412000200,100,SrcPacketCount,allnet,allnet,2.197530864197531,num
4,20130412000300,100,SrcPacketCount,allnet,allnet,3.2127659574468086,num
5,20130412000400,100,SrcPacketCount,allnet,allnet,5.114583333333333,num
6,20130412000500,100,SrcPacketCount,allnet,allnet,2.526315789473684,num
7,20130412000600,100,SrcPacketCount,allnet,allnet,4.702970297029703,num
8,20130412000700,100,SrcPacketCount,allnet,allnet,3.4361702127659575,num
9,20130412000800,100,SrcPacketCount,allnet,allnet,3.1927710843373496,num
10,20130412000900,100,SrcPacketCount,allnet,allnet,4.8584070796460175,num
11,20130412001000,100,SrcPacketCount,allnet,allnet,3.411111111111111,num
12,20130412001100,100,SrcPacketCount,allnet,allnet,5.123711340206185,num
13,20130412001200,100,SrcPacketCount,allnet,allnet,4.5607476635514015,num
14,20130412001300,100,SrcPacketCount,allnet,allnet,2.6790123456790123,num
15,20130412001400,100,SrcPacketCount,allnet,allnet,8.109375,num
16,20130412001500,100,SrcPacketCount,allnet,allnet,7.795454545454546,num
17,20130412001600,100,SrcPacketCount,allnet,allnet,4.633663366336633,num
18,20130412001700,100,SrcPacketCount,allnet,allnet,2.8214285714285716,num
19,20130412001800,100,SrcPacketCount,allnet,allnet,3.1555555555555554,num
20,20130412001900,100,SrcPacketCount,allnet,allnet,3.337078651685393,num
21,20130412002000,100,SrcPacketCount,allnet,allnet,3.9902912621359223,num
22,20130412002100,100,SrcPacketCount,allnet,allnet,2.3626373626373627,num
23,20130412002200,100,SrcPacketCount,allnet,allnet,4.71875,num
24,20130412002300,100,SrcPacketCount,allnet,allnet,3.466666666666667,num
25,20130412002400,100,SrcPacketCount,allnet,allnet,3.618556701030928,num
26,20130412002500,100,SrcPacketCount,allnet,allnet,3.388888888888889,num
27,20130412002600,100,SrcPacketCount,allnet,allnet,3.8073394495412844,num
28,20130412002700,100,SrcPacketCount,allnet,allnet,4.943396226415095,num
29,20130412002800,100,SrcPacketCount,allnet,allnet,5.747368421052632,num
30,20130412002900,100,SrcPacketCount,allnet,allnet,4.652631578947369,num
31,20130412003000,100,SrcPacketCount,allnet,allnet,5.3076923076923075,num
32,20130412003100,100,SrcPacketCount,allnet,allnet,5.0,num
33,20130412003200,100,SrcPacketCount,allnet,allnet,5.065420560747664,num
34,20130412003300,100,SrcPacketCount,allnet,allnet,3.386138613861386,num
35,20130412003400,100,SrcPacketCount,allnet,allnet,3.2641509433962264,num
36,20130412003500,100,SrcPacketCount,allnet,allnet,3.230769230769231,num
37,20130412003600,100,SrcPacketCount,allnet,allnet,5.4375,num
38,20130412003700,100,SrcPacketCount,allnet,allnet,4.5625,num
39,20130412003800,100,SrcPacketCount,allnet,allnet,3.9263157894736844,num
40,20130412003900,100,SrcPacketCount,allnet,allnet,5.0495049504950495,num
