,Time,TimeInterval,StatisticItem,StatisticScope,StatisticParam,StatisticValue,MeasureUnit
1,20130410000000,100,DestIp,allnet,allnet,0,num
2,20130410000100,100,DestIp,allnet,allnet,0,num
3,20130410000200,100,DestIp,allnet,allnet,0,num
4,20130410000300,100,DestIp,allnet,allnet,0,num
5,20130410000400,100,DestIp,allnet,allnet,0,num
6,20130410000500,100,DestIp,allnet,allnet,0,num
7,20130410000600,100,DestIp,allnet,allnet,0,num
8,20130410000700,100,DestIp,allnet,allnet,0,num
9,20130410000800,100,DestIp,allnet,allnet,0,num
10,20130410000900,100,DestIp,allnet,allnet,0,num
11,20130410001000,100,DestIp,allnet,allnet,0,num
12,20130410001100,100,DestIp,allnet,allnet,0,num
13,20130410001200,100,DestIp,allnet,allnet,0,num
14,20130410001300,100,DestIp,allnet,allnet,0,num
15,20130410001400,100,DestIp,allnet,allnet,0,num
16,20130410001500,100,DestIp,allnet,allnet,0,num
17,20130410001600,100,DestIp,allnet,allnet,0,num
18,20130410001700,100,DestIp,allnet,allnet,0,num
19,20130410001800,100,DestIp,allnet,allnet,0,num
20,20130410001900,100,DestIp,allnet,allnet,0,num
21,20130410002000,100,DestIp,allnet,allnet,0,num
22,20130410002100,100,DestIp,allnet,allnet,0,num
23,20130410002200,100,DestIp,allnet,allnet,0,num
24,20130410002300,100,DestIp,allnet,allnet,0,num
25,20130410002400,100,DestIp,allnet,allnet,0,num
26,20130410002500,100,DestIp,allnet,allnet,0,num
27,20130410002600,100,DestIp,allnet,allnet,0,num
28,20130410002700,100,DestIp,allnet,allnet,0,num
29,20130410002800,100,DestIp,allnet,allnet,0,num
30,20130410002900,100,DestIp,allnet,allnet,0,num
31,20130410003000,100,DestIp,allnet,allnet,0,num
32,20130410003100,100,DestIp,allnet,allnet,0,num
33,20130410003200,100,DestIp,allnet,allnet,0,num
34,20130410003300,100,DestIp,allnet,allnet,0,num
35,20130410003400,100,DestIp,allnet,allnet,0,num
36,20130410003500,100,DestIp,allnet,allnet,0,num
37,20130410003600,100,DestIp,allnet,allnet,0,num
38,20130410003700,100,DestIp,allnet,allnet,0,num
39,20130410003800,100,DestIp,allnet,allnet,0,num
40,20130410003900,100,DestIp,allnet,allnet,0,num
41,20130410004000,100,DestIp,allnet,allnet,0,num
42,20130410004100,100,DestIp,allnet,allnet,0,num
43,20130410004200,100,DestIp,allnet,allnet,0,num
44,20130410004300,100,DestIp,allnet,allnet,0,num
45,20130410004400,100,DestIp,allnet,allnet,0,num
46,20130410004500,100,DestIp,allnet,allnet,0,num
47,20130410004600,100,DestIp,allnet,allnet,0,num
48,20130410004700,100,DestIp,allnet,allnet,0,num
49,20130410004800,100,DestIp,allnet,allnet,0,num
50,20130410004900,100,DestIp,allnet,allnet,0,num
51,20130410005000,100,DestIp,allnet,allnet,0,num
52,20130410005100,100,DestIp,allnet,allnet,0,num
53,20130410005200,100,DestIp,allnet,allnet,0,num
54,20130410005300,100,DestIp,allnet,allnet,0,num
55,20130410005400,100,DestIp,allnet,allnet,0,num
56,20130410005500,100,DestIp,allnet,allnet,0,num
57,20130410005600,100,DestIp,allnet,allnet,0,num
58,20130410005700,100,DestIp,allnet,allnet,0,num
59,20130410005800,100,DestIp,allnet,allnet,0,num
60,20130410005900,100,DestIp,allnet,allnet,0,num
61,20130410010000,100,DestIp,allnet,allnet,0,num
62,20130410010100,100,DestIp,allnet,allnet,0,num
63,20130410010200,100,DestIp,allnet,allnet,0,num
64,20130410010300,100,DestIp,allnet,allnet,0,num
65,20130410010400,100,DestIp,allnet,allnet,0,num
66,20130410010500,100,DestIp,allnet,allnet,0,num
67,20130410010600,100,DestIp,allnet,allnet,0,num
68,20130410010700,100,DestIp,allnet,allnet,0,num
69,20130410010800,100,DestIp,allnet,allnet,0,num
70,20130410010900,100,DestIp,allnet,allnet,0,num
71,20130410011000,100,DestIp,allnet,allnet,0,num
72,20130410011100,100,DestIp,allnet,allnet,0,num
73,20130410011200,100,DestIp,allnet,allnet,0,num
74,20130410011300,100,DestIp,allnet,allnet,0,num
75,20130410011400,100,DestIp,allnet,allnet,0,num
76,20130410011500,100,DestIp,allnet,allnet,0,num
77,20130410011600,100,DestIp,allnet,allnet,0,num
78,20130410011700,100,DestIp,allnet,allnet,0,num
79,20130410011800,100,DestIp,allnet,allnet,0,num
80,20130410011900,100,DestIp,allnet,allnet,0,num
81,20130410012000,100,DestIp,allnet,allnet,0,num
82,20130410012100,100,DestIp,allnet,allnet,0,num
83,20130410012200,100,DestIp,allnet,allnet,0,num
84,20130410012300,100,DestIp,allnet,allnet,0,num
85,20130410012400,100,DestIp,allnet,allnet,0,num
86,20130410012500,100,DestIp,allnet,allnet,0,num
87,20130410012600,100,DestIp,allnet,allnet,0,num
88,20130410012700,100,DestIp,allnet,allnet,0,num
89,20130410012800,100,DestIp,allnet,allnet,0,num
90,20130410012900,100,DestIp,allnet,allnet,0,num
91,20130410013000,100,DestIp,allnet,allnet,0,num
92,20130410013100,100,DestIp,allnet,allnet,0,num
93,20130410013200,100,DestIp,allnet,allnet,0,num
94,20130410013300,100,DestIp,allnet,allnet,0,num
95,20130410013400,100,DestIp,allnet,allnet,0,num
96,20130410013500,100,DestIp,allnet,allnet,0,num
97,20130410013600,100,DestIp,allnet,allnet,0,num
98,20130410013700,100,DestIp,allnet,allnet,0,num
99,20130410013800,100,DestIp,allnet,allnet,0,num
100,20130410013900,100,DestIp,allnet,allnet,0,num
101,20130410014000,100,DestIp,allnet,allnet,0,num
102,20130410014100,100,DestIp,allnet,allnet,0,num
103,20130410014200,100,DestIp,allnet,allnet,0,num
104,20130410014300,100,DestIp,allnet,allnet,0,num
105,20130410014400,100,DestIp,allnet,allnet,0,num
106,20130410014500,100,DestIp,allnet,allnet,0,num
107,20130410014600,100,DestIp,allnet,allnet,0,num
108,20130410014700,100,DestIp,allnet,allnet,0,num
109,20130410014800,100,DestIp,allnet,allnet,0,num
110,20130410014900,100,DestIp,allnet,allnet,0,num
111,20130410015000,100,DestIp,allnet,allnet,0,num
112,20130410015100,100,DestIp,allnet,allnet,0,num
113,20130410015200,100,DestIp,allnet,allnet,0,num
114,20130410015300,100,DestIp,allnet,allnet,0,num
115,20130410015400,100,DestIp,allnet,allnet,0,num
116,20130410015500,100,DestIp,allnet,allnet,0,num
117,20130410015600,100,DestIp,allnet,allnet,0,num
118,20130410015700,100,DestIp,allnet,allnet,0,num
119,20130410015800,100,DestIp,allnet,allnet,0,num
120,20130410015900,100,DestIp,allnet,allnet,0,num
121,20130410020000,100,DestIp,allnet,allnet,0,num
122,20130410020100,100,DestIp,allnet,allnet,0,num
123,20130410020200,100,DestIp,allnet,allnet,0,num
124,20130410020300,100,DestIp,allnet,allnet,0,num
125,20130410020400,100,DestIp,allnet,allnet,0,num
126,20130410020500,100,DestIp,allnet,allnet,0,num
127,20130410020600,100,DestIp,allnet,allnet,0,num
128,20130410020700,100,DestIp,allnet,allnet,0,num
129,20130410020800,100,DestIp,allnet,allnet,0,num
130,20130410020900,100,DestIp,allnet,allnet,0,num
131,20130410021000,100,DestIp,allnet,allnet,0,num
132,20130410021100,100,DestIp,allnet,allnet,0,num
133,20130410021200,100,DestIp,allnet,allnet,0,num
134,20130410021300,100,DestIp,allnet,allnet,0,num
135,20130410021400,100,DestIp,allnet,allnet,0,num
136,20130410021500,100,DestIp,allnet,allnet,0,num
